16445	10.187054	1.227279	3
40793	1.708282	1.661447	1
48729	12.063540	0.109380	3
33663	10.357036	1.071059	3
8112	6.559622	0.070718	2
67830	9.941689	0.634680	1
65771	12.889460	1.038332	1
33216	7.490537	0.377607	3
33179	8.008098	0.321443	3
29162	10.436903	0.971912	3
46642	9.830299	0.336285	3
23965	12.792190	0.396746	3
0	0.041369	0.402252	2
36878	7.801305	0.237124	3
55456	4.894412	1.439893	1
40616	9.409129	0.349828	3
30740	8.476235	0.835178	3
13120	2.696775	1.695519	2
19989	11.414155	1.007112	3
34555	0.152168	0.983045	1
31586	10.780804	1.401693	3
17694	11.885668	0.277247	3
12226	5.526707	1.159096	2
3271	0.320034	1.574645	2
4281	2.527410	1.021789	2
52496	9.729849	1.134063	3
39990	8.333305	1.430356	3
54467	15.835317	0.819400	3
29417	9.473851	1.390289	3
30941	14.704888	1.630550	3
7871	2.160776	1.479154	2
8673	2.560543	0.219503	2
59716	9.854996	0.775035	1
17232	11.494406	1.193777	2
71637	15.152003	1.636953	1
26480	9.923975	0.872674	3
11315	1.178566	0.660552	2
10052	4.328277	0.492379	2
1351	2.989585	0.955771	2
30058	6.726236	0.264723	3
63671	7.212056	0.935332	1
17160	3.309795	0.337998	2
40561	12.171113	1.130859	3
9242	0.537010	0.093369	2
12223	9.509644	1.533186	3
10460	0.915079	0.258634	2
24971	11.064995	0.204858	3
35310	10.053171	0.336407	3
0	1.380397	0.943887	2
65227	7.338364	1.629835	1
24993	3.039567	1.648057	1
40387	9.405054	1.306822	3
19287	10.124057	0.050273	3
11570	6.804947	0.006343	2
47195	3.789206	0.081020	1
68737	4.268165	0.814403	1
25843	3.960608	0.419296	1
36776	9.242049	0.667924	3
9176	1.667472	0.487306	2
14620	4.763317	0.838967	2
3858	2.991780	0.263090	2
17677	6.070378	1.034535	2
6497	2.943137	1.133477	2
37346	10.520151	0.166870	3
1260	1.087631	0.393114	2
15453	3.546278	0.111251	2
